date,symbol,adjusted
2008-07-15,SP500,1214.910034
2008-07-16,SP500,1245.359985
2008-07-17,SP500,1260.319946
2008-07-18,SP500,1260.680054
2008-07-21,SP500,1260
2008-07-22,SP500,1277
2008-07-23,SP500,1282.189941
2008-07-24,SP500,1252.540039
2008-07-25,SP500,1257.76001
2008-07-28,SP500,1234.369995
2008-07-29,SP500,1263.199951
2008-07-30,SP500,1284.26001
2008-07-31,SP500,1267.380005
2008-08-01,SP500,1260.310059
2008-08-04,SP500,1249.01001
2008-08-05,SP500,1284.880005
2008-08-06,SP500,1289.189941
2008-08-07,SP500,1266.069946
2008-08-08,SP500,1296.319946
2008-08-11,SP500,1305.319946
2008-08-12,SP500,1289.589966
2008-08-13,SP500,1285.829956
2008-08-14,SP500,1292.930054
2008-08-15,SP500,1298.199951
2008-08-18,SP500,1278.599976
2008-08-19,SP500,1266.689941
2008-08-20,SP500,1274.540039
2008-08-21,SP500,1277.719971
2008-08-22,SP500,1292.199951
2008-08-25,SP500,1266.839966
2008-08-26,SP500,1271.51001
2008-08-27,SP500,1281.660034
2008-08-28,SP500,1300.680054
2008-08-29,SP500,1282.829956
2008-09-02,SP500,1277.579956
2008-09-03,SP500,1274.97998
2008-09-04,SP500,1236.829956
2008-09-05,SP500,1242.310059
2008-09-08,SP500,1267.790039
2008-09-09,SP500,1224.51001
2008-09-10,SP500,1232.040039
2008-09-11,SP500,1249.050049
2008-09-12,SP500,1251.699951
2008-09-15,SP500,1192.699951
2008-09-16,SP500,1213.599976
2008-09-17,SP500,1156.390015
2008-09-18,SP500,1206.51001
2008-09-19,SP500,1255.079956
2008-09-22,SP500,1207.089966
2008-09-23,SP500,1188.219971
2008-09-24,SP500,1185.869995
2008-09-25,SP500,1209.180054
2008-09-26,SP500,1213.27002
2008-09-29,SP500,1106.420044
2008-09-30,SP500,1166.359985
2008-10-01,SP500,1161.060059
2008-10-02,SP500,1114.280029
2008-10-03,SP500,1099.22998
2008-10-06,SP500,1056.890015
2008-10-07,SP500,996.22998
2008-10-08,SP500,984.940002
2008-10-09,SP500,909.919983
2008-10-10,SP500,899.219971
2008-10-13,SP500,1003.349976
2008-10-14,SP500,998.01001
2008-10-15,SP500,907.840027
2008-10-16,SP500,946.429993
2008-10-17,SP500,940.549988
2008-10-20,SP500,985.400024
2008-10-21,SP500,955.049988
2008-10-22,SP500,896.780029
2008-10-23,SP500,908.109985
2008-10-24,SP500,876.77002
2008-10-27,SP500,848.919983
2008-10-28,SP500,940.51001
2008-10-29,SP500,930.090027
2008-10-30,SP500,954.090027
2008-10-31,SP500,968.75
2008-11-03,SP500,966.299988
2008-11-04,SP500,1005.75
2008-11-05,SP500,952.77002
2008-11-06,SP500,904.880005
2008-11-07,SP500,930.98999
2008-11-10,SP500,919.210022
2008-11-11,SP500,898.950012
2008-11-12,SP500,852.299988
2008-11-13,SP500,911.289978
2008-11-14,SP500,873.289978
2008-11-17,SP500,850.75
2008-11-18,SP500,859.119995
2008-11-19,SP500,806.580017
2008-11-20,SP500,752.440002
2008-11-21,SP500,800.030029
2008-11-24,SP500,851.809998
2008-11-25,SP500,857.390015
2008-11-26,SP500,887.679993
2008-11-28,SP500,896.23999
2008-12-01,SP500,816.210022
2008-12-02,SP500,848.809998
2008-12-03,SP500,870.73999
2008-12-04,SP500,845.219971
2008-12-05,SP500,876.070007
2008-12-08,SP500,909.700012
2008-12-09,SP500,888.669983
2008-12-10,SP500,899.23999
2008-12-11,SP500,873.590027
2008-12-12,SP500,879.72998
2008-12-15,SP500,868.570007
2008-12-16,SP500,913.179993
2008-12-17,SP500,904.419983
2008-12-18,SP500,885.280029
2008-12-19,SP500,887.880005
2008-12-22,SP500,871.630005
2008-12-23,SP500,863.159973
2008-12-24,SP500,868.150024
2008-12-26,SP500,872.799988
2008-12-29,SP500,869.419983
2008-12-30,SP500,890.640015
2008-12-31,SP500,903.25
2009-01-02,SP500,931.799988
2009-01-05,SP500,927.450012
2009-01-06,SP500,934.700012
2009-01-07,SP500,906.650024
2009-01-08,SP500,909.72998
2009-01-09,SP500,890.349976
2009-01-12,SP500,870.26001
2009-01-13,SP500,871.789978
2009-01-14,SP500,842.619995
2009-01-15,SP500,843.73999
2009-01-16,SP500,850.119995
2009-01-20,SP500,805.219971
2009-01-21,SP500,840.23999
2009-01-22,SP500,827.5
2009-01-23,SP500,831.950012
2009-01-26,SP500,836.570007
2009-01-27,SP500,845.710022
2009-01-28,SP500,874.090027
2009-01-29,SP500,845.140015
2009-01-30,SP500,825.880005
2009-02-02,SP500,825.440002
2009-02-03,SP500,838.51001
2009-02-04,SP500,832.22998
2009-02-05,SP500,845.849976
2009-02-06,SP500,868.599976
2009-02-09,SP500,869.890015
2009-02-10,SP500,827.159973
2009-02-11,SP500,833.73999
2009-02-12,SP500,835.190002
2009-02-13,SP500,826.840027
2009-02-17,SP500,789.169983
2009-02-18,SP500,788.419983
2009-02-19,SP500,778.940002
2009-02-20,SP500,770.049988
2009-02-23,SP500,743.330017
2009-02-24,SP500,773.140015
2009-02-25,SP500,764.900024
2009-02-26,SP500,752.830017
2009-02-27,SP500,735.090027
2009-03-02,SP500,700.820007
2009-03-03,SP500,696.330017
2009-03-04,SP500,712.869995
2009-03-05,SP500,682.549988
2009-03-06,SP500,683.380005
2009-03-09,SP500,676.530029
2009-03-10,SP500,719.599976
2009-03-11,SP500,721.359985
2009-03-12,SP500,750.73999
2009-03-13,SP500,756.549988
2009-03-16,SP500,753.890015
2009-03-17,SP500,778.119995
2009-03-18,SP500,794.349976
2009-03-19,SP500,784.039978
2009-03-20,SP500,768.539978
2009-03-23,SP500,822.919983
2009-03-24,SP500,806.119995
2009-03-25,SP500,813.880005
2009-03-26,SP500,832.859985
2009-03-27,SP500,815.940002
2009-03-30,SP500,787.530029
2009-03-31,SP500,797.869995
2009-04-01,SP500,811.080017
2009-04-02,SP500,834.380005
2009-04-03,SP500,842.5
2009-04-06,SP500,835.47998
2009-04-07,SP500,815.549988
2009-04-08,SP500,825.159973
2009-04-09,SP500,856.559998
2009-04-13,SP500,858.72998
2009-04-14,SP500,841.5
2009-04-15,SP500,852.059998
2009-04-16,SP500,865.299988
2009-04-17,SP500,869.599976
2009-04-20,SP500,832.390015
2009-04-21,SP500,850.080017
2009-04-22,SP500,843.549988
2009-04-23,SP500,851.919983
2009-04-24,SP500,866.22998
2009-04-27,SP500,857.51001
2009-04-28,SP500,855.159973
2009-04-29,SP500,873.640015
2009-04-30,SP500,872.809998
2009-05-01,SP500,877.52002
2009-05-04,SP500,907.23999
2009-05-05,SP500,903.799988
2009-05-06,SP500,919.530029
2009-05-07,SP500,907.390015
2009-05-08,SP500,929.22998
2009-05-11,SP500,909.23999
2009-05-12,SP500,908.349976
2009-05-13,SP500,883.919983
2009-05-14,SP500,893.070007
2009-05-15,SP500,882.880005
2009-05-18,SP500,909.710022
2009-05-19,SP500,908.130005
2009-05-20,SP500,903.469971
2009-05-21,SP500,888.330017
2009-05-22,SP500,887
2009-05-26,SP500,910.330017
2009-05-27,SP500,893.059998
2009-05-28,SP500,906.830017
2009-05-29,SP500,919.140015
2009-06-01,SP500,942.869995
2009-06-02,SP500,944.73999
2009-06-03,SP500,931.76001
2009-06-04,SP500,942.460022
2009-06-05,SP500,940.090027
2009-06-08,SP500,939.140015
2009-06-09,SP500,942.429993
2009-06-10,SP500,939.150024
2009-06-11,SP500,944.890015
2009-06-12,SP500,946.210022
2009-06-15,SP500,923.719971
2009-06-16,SP500,911.969971
2009-06-17,SP500,910.710022
2009-06-18,SP500,918.369995
2009-06-19,SP500,921.22998
2009-06-22,SP500,893.039978
2009-06-23,SP500,895.099976
2009-06-24,SP500,900.940002
2009-06-25,SP500,920.26001
2009-06-26,SP500,918.900024
2009-06-29,SP500,927.22998
2009-06-30,SP500,919.320007
2009-07-01,SP500,923.330017
2009-07-02,SP500,896.419983
2009-07-06,SP500,898.719971
2009-07-07,SP500,881.030029
2009-07-08,SP500,879.559998
2009-07-09,SP500,882.679993
2009-07-10,SP500,879.130005
2009-07-13,SP500,901.049988
2009-07-14,SP500,905.840027
2009-07-15,SP500,932.679993
2009-07-16,SP500,940.73999
2009-07-17,SP500,940.380005
2009-07-20,SP500,951.130005
2009-07-21,SP500,954.580017
2009-07-22,SP500,954.070007
2009-07-23,SP500,976.289978
2009-07-24,SP500,979.26001
2009-07-27,SP500,982.179993
2009-07-28,SP500,979.619995
2009-07-29,SP500,975.150024
2009-07-30,SP500,986.75
2009-07-31,SP500,987.47998
2009-08-03,SP500,1002.630005
2009-08-04,SP500,1005.650024
2009-08-05,SP500,1002.719971
2009-08-06,SP500,997.080017
2009-08-07,SP500,1010.47998
2009-08-10,SP500,1007.099976
2009-08-11,SP500,994.349976
2009-08-12,SP500,1005.809998
2009-08-13,SP500,1012.72998
2009-08-14,SP500,1004.090027
2009-08-17,SP500,979.72998
2009-08-18,SP500,989.669983
2009-08-19,SP500,996.460022
2009-08-20,SP500,1007.369995
2009-08-21,SP500,1026.130005
2009-08-24,SP500,1025.569946
2009-08-25,SP500,1028
2009-08-26,SP500,1028.119995
2009-08-27,SP500,1030.97998
2009-08-28,SP500,1028.930054
2009-08-31,SP500,1020.619995
2009-09-01,SP500,998.039978
2009-09-02,SP500,994.75
2009-09-03,SP500,1003.23999
2009-09-04,SP500,1016.400024
2009-09-08,SP500,1025.390015
2009-09-09,SP500,1033.369995
2009-09-10,SP500,1044.140015
2009-09-11,SP500,1042.72998
2009-09-14,SP500,1049.339966
2009-09-15,SP500,1052.630005
2009-09-16,SP500,1068.76001
2009-09-17,SP500,1065.48999
2009-09-18,SP500,1068.300049
2009-09-21,SP500,1064.660034
2009-09-22,SP500,1071.660034
2009-09-23,SP500,1060.869995
2009-09-24,SP500,1050.780029
2009-09-25,SP500,1044.380005
2009-09-28,SP500,1062.97998
2009-09-29,SP500,1060.609985
2009-09-30,SP500,1057.079956
2009-10-01,SP500,1029.849976
2009-10-02,SP500,1025.209961
2009-10-05,SP500,1040.459961
2009-10-06,SP500,1054.719971
2009-10-07,SP500,1057.579956
2009-10-08,SP500,1065.47998
2009-10-09,SP500,1071.48999
2009-10-12,SP500,1076.189941
2009-10-13,SP500,1073.189941
2009-10-14,SP500,1092.02002
2009-10-15,SP500,1096.560059
2009-10-16,SP500,1087.680054
2009-10-19,SP500,1097.910034
2009-10-20,SP500,1091.060059
2009-10-21,SP500,1081.400024
2009-10-22,SP500,1092.910034
2009-10-23,SP500,1079.599976
2009-10-26,SP500,1066.949951
2009-10-27,SP500,1063.410034
2009-10-28,SP500,1042.630005
2009-10-29,SP500,1066.109985
2009-10-30,SP500,1036.189941
2009-11-02,SP500,1042.880005
2009-11-03,SP500,1045.410034
2009-11-04,SP500,1046.5
2009-11-05,SP500,1066.630005
2009-11-06,SP500,1069.300049
2009-11-09,SP500,1093.079956
2009-11-10,SP500,1093.01001
2009-11-11,SP500,1098.51001
2009-11-12,SP500,1087.23999
2009-11-13,SP500,1093.47998
2009-11-16,SP500,1109.300049
2009-11-17,SP500,1110.319946
2009-11-18,SP500,1109.800049
2009-11-19,SP500,1094.900024
2009-11-20,SP500,1091.380005
2009-11-23,SP500,1106.23999
2009-11-24,SP500,1105.650024
2009-11-25,SP500,1110.630005
2009-11-27,SP500,1091.48999
2009-11-30,SP500,1095.630005
2009-12-01,SP500,1108.859985
2009-12-02,SP500,1109.23999
2009-12-03,SP500,1099.920044
2009-12-04,SP500,1105.97998
2009-12-07,SP500,1103.25
2009-12-08,SP500,1091.939941
2009-12-09,SP500,1095.949951
2009-12-10,SP500,1102.349976
2009-12-11,SP500,1106.410034
2009-12-14,SP500,1114.109985
2009-12-15,SP500,1107.930054
2009-12-16,SP500,1109.180054
2009-12-17,SP500,1096.079956
2009-12-18,SP500,1102.469971
2009-12-21,SP500,1114.050049
2009-12-22,SP500,1118.02002
2009-12-23,SP500,1120.589966
2009-12-24,SP500,1126.47998
2009-12-28,SP500,1127.780029
2009-12-29,SP500,1126.199951
2009-12-30,SP500,1126.420044
2009-12-31,SP500,1115.099976
2010-01-04,SP500,1132.98999
2010-01-05,SP500,1136.52002
2010-01-06,SP500,1137.140015
2010-01-07,SP500,1141.689941
2010-01-08,SP500,1144.97998
2010-01-11,SP500,1146.97998
2010-01-12,SP500,1136.219971
2010-01-13,SP500,1145.680054
2010-01-14,SP500,1148.459961
2010-01-15,SP500,1136.030029
2010-01-19,SP500,1150.22998
2010-01-20,SP500,1138.040039
2010-01-21,SP500,1116.47998
2010-01-22,SP500,1091.76001
2010-01-25,SP500,1096.780029
2010-01-26,SP500,1092.170044
2010-01-27,SP500,1097.5
2010-01-28,SP500,1084.530029
2010-01-29,SP500,1073.869995
2010-02-01,SP500,1089.189941
2010-02-02,SP500,1103.319946
2010-02-03,SP500,1097.280029
2010-02-04,SP500,1063.109985
2010-02-05,SP500,1066.189941
2010-02-08,SP500,1056.73999
2010-02-09,SP500,1070.52002
2010-02-10,SP500,1068.130005
2010-02-11,SP500,1078.469971
2010-02-12,SP500,1075.51001
2010-02-16,SP500,1094.869995
2010-02-17,SP500,1099.51001
2010-02-18,SP500,1106.75
2010-02-19,SP500,1109.170044
2010-02-22,SP500,1108.01001
2010-02-23,SP500,1094.599976
2010-02-24,SP500,1105.23999
2010-02-25,SP500,1102.939941
2010-02-26,SP500,1104.48999
2010-03-01,SP500,1115.709961
2010-03-02,SP500,1118.310059
2010-03-03,SP500,1118.790039
2010-03-04,SP500,1122.969971
2010-03-05,SP500,1138.699951
2010-03-08,SP500,1138.5
2010-03-09,SP500,1140.449951
2010-03-10,SP500,1145.609985
2010-03-11,SP500,1150.23999
2010-03-12,SP500,1149.98999
2010-03-15,SP500,1150.51001
2010-03-16,SP500,1159.459961
2010-03-17,SP500,1166.209961
2010-03-18,SP500,1165.829956
2010-03-19,SP500,1159.900024
2010-03-22,SP500,1165.810059
2010-03-23,SP500,1174.170044
2010-03-24,SP500,1167.719971
2010-03-25,SP500,1165.72998
2010-03-26,SP500,1166.589966
2010-03-29,SP500,1173.219971
2010-03-30,SP500,1173.27002
2010-03-31,SP500,1169.430054
2010-04-01,SP500,1178.099976
2010-04-05,SP500,1187.439941
2010-04-06,SP500,1189.439941
2010-04-07,SP500,1182.449951
2010-04-08,SP500,1186.439941
2010-04-09,SP500,1194.369995
2010-04-12,SP500,1196.47998
2010-04-13,SP500,1197.300049
2010-04-14,SP500,1210.650024
2010-04-15,SP500,1211.670044
2010-04-16,SP500,1192.130005
2010-04-19,SP500,1197.52002
2010-04-20,SP500,1207.170044
2010-04-21,SP500,1205.939941
2010-04-22,SP500,1208.670044
2010-04-23,SP500,1217.280029
2010-04-26,SP500,1212.050049
2010-04-27,SP500,1183.709961
2010-04-28,SP500,1191.359985
2010-04-29,SP500,1206.780029
2010-04-30,SP500,1186.689941
2010-05-03,SP500,1202.26001
2010-05-04,SP500,1173.599976
2010-05-05,SP500,1165.869995
2010-05-06,SP500,1128.150024
2010-05-07,SP500,1110.880005
2010-05-10,SP500,1159.72998
2010-05-11,SP500,1155.790039
2010-05-12,SP500,1171.670044
2010-05-13,SP500,1157.439941
2010-05-14,SP500,1135.680054
2010-05-17,SP500,1136.939941
2010-05-18,SP500,1120.800049
2010-05-19,SP500,1115.050049
2010-05-20,SP500,1071.589966
2010-05-21,SP500,1087.689941
2010-05-24,SP500,1073.650024
2010-05-25,SP500,1074.030029
2010-05-26,SP500,1067.949951
2010-05-27,SP500,1103.060059
2010-05-28,SP500,1089.410034
2010-06-01,SP500,1070.709961
2010-06-02,SP500,1098.380005
2010-06-03,SP500,1102.829956
2010-06-04,SP500,1064.880005
2010-06-07,SP500,1050.469971
2010-06-08,SP500,1062
2010-06-09,SP500,1055.689941
2010-06-10,SP500,1086.839966
2010-06-11,SP500,1091.599976
2010-06-14,SP500,1089.630005
2010-06-15,SP500,1115.22998
2010-06-16,SP500,1114.609985
2010-06-17,SP500,1116.040039
2010-06-18,SP500,1117.51001
2010-06-21,SP500,1113.199951
2010-06-22,SP500,1095.310059
2010-06-23,SP500,1092.040039
2010-06-24,SP500,1073.689941
2010-06-25,SP500,1076.76001
2010-06-28,SP500,1074.569946
2010-06-29,SP500,1041.23999
2010-06-30,SP500,1030.709961
2010-07-01,SP500,1027.369995
2010-07-02,SP500,1022.580017
2010-07-06,SP500,1028.060059
2010-07-07,SP500,1060.27002
2010-07-08,SP500,1070.25
2010-07-09,SP500,1077.959961
2010-07-12,SP500,1078.75
2010-07-13,SP500,1095.339966
2010-07-14,SP500,1095.170044
2010-07-15,SP500,1096.47998
2010-07-16,SP500,1064.880005
2010-07-19,SP500,1071.25
2010-07-20,SP500,1083.47998
2010-07-21,SP500,1069.589966
2010-07-22,SP500,1093.670044
2010-07-23,SP500,1102.660034
2010-07-26,SP500,1115.01001
2010-07-27,SP500,1113.839966
2010-07-28,SP500,1106.130005
2010-07-29,SP500,1101.530029
2010-07-30,SP500,1101.599976
2010-08-02,SP500,1125.859985
2010-08-03,SP500,1120.459961
2010-08-04,SP500,1127.23999
2010-08-05,SP500,1125.810059
2010-08-06,SP500,1121.640015
2010-08-09,SP500,1127.790039
2010-08-10,SP500,1121.060059
2010-08-11,SP500,1089.469971
2010-08-12,SP500,1083.609985
2010-08-13,SP500,1079.25
2010-08-16,SP500,1079.380005
2010-08-17,SP500,1092.540039
2010-08-18,SP500,1094.160034
2010-08-19,SP500,1075.630005
2010-08-20,SP500,1071.689941
2010-08-23,SP500,1067.359985
2010-08-24,SP500,1051.869995
2010-08-25,SP500,1055.329956
2010-08-26,SP500,1047.219971
2010-08-27,SP500,1064.589966
2010-08-30,SP500,1048.920044
2010-08-31,SP500,1049.329956
2010-09-01,SP500,1080.290039
2010-09-02,SP500,1090.099976
2010-09-03,SP500,1104.51001
2010-09-07,SP500,1091.839966
2010-09-08,SP500,1098.869995
2010-09-09,SP500,1104.180054
2010-09-10,SP500,1109.550049
2010-09-13,SP500,1121.900024
2010-09-14,SP500,1121.099976
2010-09-15,SP500,1125.069946
2010-09-16,SP500,1124.660034
2010-09-17,SP500,1125.589966
2010-09-20,SP500,1142.709961
2010-09-21,SP500,1139.780029
2010-09-22,SP500,1134.280029
2010-09-23,SP500,1124.829956
2010-09-24,SP500,1148.670044
2010-09-27,SP500,1142.160034
2010-09-28,SP500,1147.699951
2010-09-29,SP500,1144.72998
2010-09-30,SP500,1141.199951
2010-10-01,SP500,1146.23999
2010-10-04,SP500,1137.030029
2010-10-05,SP500,1160.75
2010-10-06,SP500,1159.969971
2010-10-07,SP500,1158.060059
2010-10-08,SP500,1165.150024
2010-10-11,SP500,1165.319946
2010-10-12,SP500,1169.77002
2010-10-13,SP500,1178.099976
2010-10-14,SP500,1173.810059
2010-10-15,SP500,1176.189941
2010-10-18,SP500,1184.709961
2010-10-19,SP500,1165.900024
2010-10-20,SP500,1178.170044
2010-10-21,SP500,1180.26001
2010-10-22,SP500,1183.079956
2010-10-25,SP500,1185.619995
2010-10-26,SP500,1185.640015
2010-10-27,SP500,1182.449951
2010-10-28,SP500,1183.780029
2010-10-29,SP500,1183.26001
2010-11-01,SP500,1184.380005
2010-11-02,SP500,1193.569946
2010-11-03,SP500,1197.959961
2010-11-04,SP500,1221.060059
2010-11-05,SP500,1225.849976
2010-11-08,SP500,1223.25
2010-11-09,SP500,1213.400024
2010-11-10,SP500,1218.709961
2010-11-11,SP500,1213.540039
2010-11-12,SP500,1199.209961
2010-11-15,SP500,1197.75
2010-11-16,SP500,1178.339966
2010-11-17,SP500,1178.589966
2010-11-18,SP500,1196.689941
2010-11-19,SP500,1199.72998
2010-11-22,SP500,1197.839966
2010-11-23,SP500,1180.72998
2010-11-24,SP500,1198.349976
2010-11-26,SP500,1189.400024
2010-11-29,SP500,1187.76001
2010-11-30,SP500,1180.550049
2010-12-01,SP500,1206.069946
2010-12-02,SP500,1221.530029
2010-12-03,SP500,1224.709961
2010-12-06,SP500,1223.119995
2010-12-07,SP500,1223.75
2010-12-08,SP500,1228.280029
2010-12-09,SP500,1233
2010-12-10,SP500,1240.400024
2010-12-13,SP500,1240.459961
2010-12-14,SP500,1241.589966
2010-12-15,SP500,1235.22998
2010-12-16,SP500,1242.869995
2010-12-17,SP500,1243.910034
2010-12-20,SP500,1247.079956
2010-12-21,SP500,1254.599976
2010-12-22,SP500,1258.839966
2010-12-23,SP500,1256.77002
2010-12-27,SP500,1257.540039
2010-12-28,SP500,1258.51001
2010-12-29,SP500,1259.780029
2010-12-30,SP500,1257.880005
2010-12-31,SP500,1257.640015
2011-01-03,SP500,1271.869995
2011-01-04,SP500,1270.199951
2011-01-05,SP500,1276.560059
2011-01-06,SP500,1273.849976
2011-01-07,SP500,1271.5
2011-01-10,SP500,1269.75
2011-01-11,SP500,1274.47998
2011-01-12,SP500,1285.959961
2011-01-13,SP500,1283.76001
2011-01-14,SP500,1293.23999
2011-01-18,SP500,1295.02002
2011-01-19,SP500,1281.920044
2011-01-20,SP500,1280.26001
2011-01-21,SP500,1283.349976
2011-01-24,SP500,1290.839966
2011-01-25,SP500,1291.180054
2011-01-26,SP500,1296.630005
2011-01-27,SP500,1299.540039
2011-01-28,SP500,1276.339966
2011-01-31,SP500,1286.119995
2011-02-01,SP500,1307.589966
2011-02-02,SP500,1304.030029
2011-02-03,SP500,1307.099976
2011-02-04,SP500,1310.869995
2011-02-07,SP500,1319.050049
2011-02-08,SP500,1324.569946
2011-02-09,SP500,1320.880005
2011-02-10,SP500,1321.869995
2011-02-11,SP500,1329.150024
2011-02-14,SP500,1332.319946
2011-02-15,SP500,1328.01001
2011-02-16,SP500,1336.319946
2011-02-17,SP500,1340.430054
2011-02-18,SP500,1343.01001
2011-02-22,SP500,1315.439941
2011-02-23,SP500,1307.400024
2011-02-24,SP500,1306.099976
2011-02-25,SP500,1319.880005
2011-02-28,SP500,1327.219971
2011-03-01,SP500,1306.329956
2011-03-02,SP500,1308.439941
2011-03-03,SP500,1330.969971
2011-03-04,SP500,1321.150024
2011-03-07,SP500,1310.130005
2011-03-08,SP500,1321.819946
2011-03-09,SP500,1320.02002
2011-03-10,SP500,1295.109985
2011-03-11,SP500,1304.280029
2011-03-14,SP500,1296.390015
2011-03-15,SP500,1281.869995
2011-03-16,SP500,1256.880005
2011-03-17,SP500,1273.719971
2011-03-18,SP500,1279.209961
2011-03-21,SP500,1298.380005
2011-03-22,SP500,1293.77002
2011-03-23,SP500,1297.540039
2011-03-24,SP500,1309.660034
2011-03-25,SP500,1313.800049
2011-03-28,SP500,1310.189941
2011-03-29,SP500,1319.439941
2011-03-30,SP500,1328.26001
2011-03-31,SP500,1325.829956
2011-04-01,SP500,1332.410034
2011-04-04,SP500,1332.869995
2011-04-05,SP500,1332.630005
2011-04-06,SP500,1335.540039
2011-04-07,SP500,1333.51001
2011-04-08,SP500,1328.170044
2011-04-11,SP500,1324.459961
2011-04-12,SP500,1314.160034
2011-04-13,SP500,1314.410034
2011-04-14,SP500,1314.52002
2011-04-15,SP500,1319.680054
2011-04-18,SP500,1305.140015
2011-04-19,SP500,1312.619995
2011-04-20,SP500,1330.359985
2011-04-21,SP500,1337.380005
2011-04-25,SP500,1335.25
2011-04-26,SP500,1347.23999
2011-04-27,SP500,1355.660034
2011-04-28,SP500,1360.47998
2011-04-29,SP500,1363.609985
2011-05-02,SP500,1361.219971
2011-05-03,SP500,1356.619995
2011-05-04,SP500,1347.319946
2011-05-05,SP500,1335.099976
2011-05-06,SP500,1340.199951
2011-05-09,SP500,1346.290039
2011-05-10,SP500,1357.160034
2011-05-11,SP500,1342.079956
2011-05-12,SP500,1348.650024
2011-05-13,SP500,1337.77002
2011-05-16,SP500,1329.469971
2011-05-17,SP500,1328.97998
2011-05-18,SP500,1340.680054
2011-05-19,SP500,1343.599976
2011-05-20,SP500,1333.27002
2011-05-23,SP500,1317.369995
2011-05-24,SP500,1316.280029
2011-05-25,SP500,1320.469971
2011-05-26,SP500,1325.689941
2011-05-27,SP500,1331.099976
2011-05-31,SP500,1345.199951
2011-06-01,SP500,1314.550049
2011-06-02,SP500,1312.939941
2011-06-03,SP500,1300.160034
2011-06-06,SP500,1286.170044
2011-06-07,SP500,1284.939941
2011-06-08,SP500,1279.560059
2011-06-09,SP500,1289
2011-06-10,SP500,1270.97998
2011-06-13,SP500,1271.829956
2011-06-14,SP500,1287.869995
2011-06-15,SP500,1265.420044
2011-06-16,SP500,1267.640015
2011-06-17,SP500,1271.5
2011-06-20,SP500,1278.359985
2011-06-21,SP500,1295.52002
2011-06-22,SP500,1287.140015
2011-06-23,SP500,1283.5
2011-06-24,SP500,1268.449951
2011-06-27,SP500,1280.099976
2011-06-28,SP500,1296.670044
2011-06-29,SP500,1307.410034
2011-06-30,SP500,1320.640015
2011-07-01,SP500,1339.670044
2011-07-05,SP500,1337.880005
2011-07-06,SP500,1339.219971
2011-07-07,SP500,1353.219971
2011-07-08,SP500,1343.800049
2011-07-11,SP500,1319.48999
2011-07-12,SP500,1313.640015
2011-07-13,SP500,1317.719971
2011-07-14,SP500,1308.869995
2011-07-15,SP500,1316.140015
2011-07-18,SP500,1305.439941
2011-07-19,SP500,1326.72998
2011-07-20,SP500,1325.839966
2011-07-21,SP500,1343.800049
2011-07-22,SP500,1345.02002
2011-07-25,SP500,1337.430054
2011-07-26,SP500,1331.939941
2011-07-27,SP500,1304.890015
2011-07-28,SP500,1300.670044
2011-07-29,SP500,1292.280029
2011-08-01,SP500,1286.939941
2011-08-02,SP500,1254.050049
2011-08-03,SP500,1260.339966
2011-08-04,SP500,1200.069946
2011-08-05,SP500,1199.380005
2011-08-08,SP500,1119.459961
2011-08-09,SP500,1172.530029
2011-08-10,SP500,1120.76001
2011-08-11,SP500,1172.640015
2011-08-12,SP500,1178.810059
2011-08-15,SP500,1204.48999
2011-08-16,SP500,1192.76001
2011-08-17,SP500,1193.890015
2011-08-18,SP500,1140.650024
2011-08-19,SP500,1123.530029
2011-08-22,SP500,1123.819946
2011-08-23,SP500,1162.349976
2011-08-24,SP500,1177.599976
2011-08-25,SP500,1159.27002
2011-08-26,SP500,1176.800049
2011-08-29,SP500,1210.079956
2011-08-30,SP500,1212.920044
2011-08-31,SP500,1218.890015
2011-09-01,SP500,1204.420044
2011-09-02,SP500,1173.969971
2011-09-06,SP500,1165.23999
2011-09-07,SP500,1198.619995
2011-09-08,SP500,1185.900024
2011-09-09,SP500,1154.22998
2011-09-12,SP500,1162.27002
2011-09-13,SP500,1172.869995
2011-09-14,SP500,1188.680054
2011-09-15,SP500,1209.109985
2011-09-16,SP500,1216.01001
2011-09-19,SP500,1204.089966
2011-09-20,SP500,1202.089966
2011-09-21,SP500,1166.76001
2011-09-22,SP500,1129.560059
2011-09-23,SP500,1136.430054
2011-09-26,SP500,1162.949951
2011-09-27,SP500,1175.380005
2011-09-28,SP500,1151.060059
2011-09-29,SP500,1160.400024
2011-09-30,SP500,1131.420044
2011-10-03,SP500,1099.22998
2011-10-04,SP500,1123.949951
2011-10-05,SP500,1144.030029
2011-10-06,SP500,1164.969971
2011-10-07,SP500,1155.459961
2011-10-10,SP500,1194.890015
2011-10-11,SP500,1195.540039
2011-10-12,SP500,1207.25
2011-10-13,SP500,1203.660034
2011-10-14,SP500,1224.579956
2011-10-17,SP500,1200.859985
2011-10-18,SP500,1225.380005
2011-10-19,SP500,1209.880005
2011-10-20,SP500,1215.390015
2011-10-21,SP500,1238.25
2011-10-24,SP500,1254.189941
2011-10-25,SP500,1229.050049
2011-10-26,SP500,1242
2011-10-27,SP500,1284.589966
2011-10-28,SP500,1285.089966
2011-10-31,SP500,1253.300049
2011-11-01,SP500,1218.280029
2011-11-02,SP500,1237.900024
2011-11-03,SP500,1261.150024
2011-11-04,SP500,1253.22998
2011-11-07,SP500,1261.119995
